epoch,steps,training step,training data,training loss,training prec1,training prec5,training acc,training error1,training error5,validation step,validation data,validation loss,validation prec1,validation prec5,validation acc,validation error1,validation error5
33,25773,0.3507870147231294,0.002528589910490107,0.24130858339741348,91.52009893165813,99.80131141965428,0.9179789375808298,8.479901068341874,0.19868858034571701,0.008523830182992728,0.0032709859738684005,0.3036824646949768,91.03,99.78,0.9102138987521387,8.969999999999999,0.21999999999999886
34,26554,0.3505594125935729,0.002390779697940841,0.2366125746016008,91.68208826824583,99.81906710147247,0.9211489602075921,8.317911731754165,0.18093289852753003,0.007803526653605662,0.0028524550662678517,0.31434693999290464,90.28,99.73,0.9004411819652074,9.719999999999999,0.269999999999996
35,27335,0.3501850294853142,0.001910788148985019,0.22948772743554183,91.91716349231754,99.83263394286172,0.922269047878317,8.082836507682458,0.16736605713828112,0.007976528945242523,0.003245438739752314,0.36563402118682864,88.81,99.73,0.8918498712652164,11.189999999999998,0.269999999999996
36,28116,0.3505371834953982,0.0023525026787868993,0.2318971574917035,91.8272597231114,99.82031750160051,0.921953880350476,8.172740276888604,0.1796824983994867,0.008020088171503346,0.0028061016350035455,0.2923916202187538,91.29,99.74,0.9107777605723126,8.709999999999994,0.2600000000000051
37,28897,0.3510510310931334,0.0029008562525164303,0.22959226752403603,91.9067226512484,99.83207126280409,0.9234304625923704,8.093277348751599,0.16792873719590773,0.008452977344488643,0.0033443475225169187,0.27386310164928435,91.47,99.85,0.9118839939035501,8.530000000000001,0.15000000000000568
38,29678,0.35098393625852853,0.002706472150189623,0.2239251560155927,92.08290402928937,99.83963618357875,0.9255087184087137,7.917095970710633,0.16036381642125264,0.008332610889604896,0.0033160197507044313,0.31579554288387296,90.56,99.75,0.9065126336572337,9.439999999999998,0.25
39,30459,0.3506249889979442,0.0024301267006027866,0.2214519502773938,92.2393290853073,99.84388754401408,0.9258446948528726,7.760670914692696,0.1561124559859195,0.008203246790892,0.002843234189756357,0.2934813441514969,91.53,99.74,0.9146386769356979,8.469999999999999,0.2600000000000051
40,31240,0.35102031936108224,0.002831262144022806,0.21934096809004394,92.29972341149168,99.8382607434379,0.9277056773994977,7.700276588508316,0.1617392565621003,0.00772548784875566,0.0028481437901782384,0.3106503973007202,91.0,99.7,0.9065197196838947,9.0,0.29999999999999716
41,32021,0.35055665597415003,0.0022576893184920736,0.21800060021701756,92.3190420934699,99.83894846350832,0.9261267411151355,7.680957906530097,0.16105153649168358,0.0076113870948742906,0.0029049785273849585,0.38596463522911073,89.3,99.42,0.8910658212233719,10.700000000000003,0.5799999999999983
42,32802,0.35055633604755476,0.002354232968807831,0.2163303292114359,92.39112766085147,99.84457526408451,0.9279495270031306,7.608872339148533,0.15542473591548855,0.00886663813499888,0.0033066166434318396,0.2823036331653595,91.76,99.73,0.9146160296062545,8.239999999999995,0.269999999999996
