epoch,steps,training step,training data,training loss,training prec1,training prec5,training acc,training error1,training error5,validation step,validation data,validation loss,validation prec1,validation prec5,validation acc,validation error1,validation error5
26,20306,0.017634402469239377,0.0007312380244881488,0.31010015234923544,89.39460627400769,99.70590588988476,0.8970884878877753,10.605393725992315,0.294094110115239,0.007761748733034559,0.002612455635313775,0.4155588132858276,86.4,99.52,0.8651022737265506,13.599999999999994,0.480000000000004
27,21087,0.017558659847811457,0.0006450953465265135,0.2937481649859156,89.84274967989757,99.72991357234315,0.9010755739903438,10.157250320102435,0.27008642765684954,0.007817528050416593,0.002646130361374776,0.39875605449676516,86.52,99.48,0.8678438589286325,13.480000000000004,0.519999999999996
28,21868,0.017821627298176823,0.0006078983849050446,0.2892240050812842,89.95078425096031,99.73591549295774,0.9034762062509213,10.04921574903969,0.2640845070422557,0.007627116646736291,0.00245042970985364,0.41324261693954467,86.86,99.51,0.866782125668532,13.14,0.4899999999999949
29,22649,0.018434511714647123,0.0006275006048810619,0.29390428461869,89.74871959026889,99.76392445582586,0.8998513914867255,10.251280409731109,0.23607554417414178,0.00769586471994971,0.002890082681254976,0.43022264809608457,85.8,99.27,0.8574749902732923,14.200000000000003,0.730000000000004
30,23430,0.01775129900699083,0.0006141183318310296,0.2905648360160035,89.99479833546735,99.73791613316261,0.9033412575235644,10.005201664532649,0.2620838668373864,0.007925767048149351,0.00251268884938234,0.4947649876117706,84.0,99.43,0.8430249839785505,16.0,0.5699999999999932
31,24211,0.01832391724238475,0.0006494479356440936,0.2830693280174088,90.03481113956467,99.7559218950064,0.9036114983061027,9.965188860435333,0.24407810499360494,0.007809441560392927,0.002609418455962163,0.4356953898906708,85.84,99.42,0.8577212823032276,14.159999999999997,0.5799999999999983
32,24992,0.0175145521054042,0.0006171765614410673,0.2825123491421552,90.07482394366197,99.76392445582586,0.9033636980086022,9.925176056338032,0.23607554417414178,0.007715952624181273,0.002563859247098303,0.4425628116607666,85.94,99.32,0.8612752869849636,14.060000000000002,0.6800000000000068
33,25773,0.01789726948463352,0.0005926685968220769,0.27782730039843523,90.48895646606914,99.7499199743918,0.9072564868128371,9.51104353393086,0.25008002560819875,0.007735701882915133,0.0026525236239099198,0.42757996683120725,86.51,99.31,0.8670429678811077,13.489999999999995,0.6899999999999977
34,26554,0.018012692162077803,0.0006338283133415193,0.27260942201913546,90.55097631241998,99.76992637644047,0.9096271781841851,9.449023687580024,0.23007362355953376,0.007648048886827603,0.0027074434195354484,0.43534301404953,86.4,99.45,0.8628640629887435,13.599999999999994,0.5499999999999972
35,27335,0.01769612326970021,0.0006321468670755892,0.26740626092146363,90.66501280409732,99.79193341869399,0.9095209224596678,9.334987195902684,0.20806658130601363,0.007946049331859419,0.0028211022638211583,0.44046902594566345,85.94,99.47,0.8611816787360487,14.060000000000002,0.5300000000000011
36,28116,0.0178328818151496,0.0006511650989058686,0.27043453398877315,90.53497119078105,99.79993597951345,0.910075148477369,9.46502880921895,0.20006402048655048,0.007717638258721418,0.0026500042836377575,0.3676280110359192,87.72,99.72,0.8738585588098035,12.280000000000001,0.28000000000000114
37,28897,0.01782105246823515,0.0006157515448888957,0.26552019879775224,90.7470390524968,99.77392765685019,0.9105226610278426,9.252960947503198,0.22607234314980929,0.007719711133628894,0.0027889142370527715,0.4139714701652527,86.87,99.62,0.8677459731494913,13.129999999999995,0.37999999999999545
38,29678,0.017410363186336816,0.0006394163441871711,0.2630729627403193,90.72703265044814,99.79193341869399,0.9128428894715607,9.272967349551863,0.20806658130601363,0.007829175633230026,0.0028759567600906274,0.4412470237016678,86.0,99.53,0.8606088147586088,14.0,0.46999999999999886
39,30459,0.017601873138955247,0.0005749886838788413,0.259929746580185,90.96110755441741,99.78593149807938,0.9094672570466573,9.03889244558259,0.21406850192062166,0.00775655211916395,0.0025706777147426725,0.4491245174407959,85.83,99.38,0.8589172853388167,14.170000000000002,0.6200000000000045
40,31240,0.017432381951091536,0.0005858811465176669,0.2585223175384934,90.9911171574904,99.80793854033291,0.9129881182288576,9.008882842509607,0.19206145966708732,0.0077203610900101385,0.002657951063411251,0.40141995944976805,87.28,99.59,0.8749066241243978,12.719999999999999,0.4099999999999966
41,32021,0.01802210679585436,0.0006290840583635201,0.25973844514842526,90.9791133162612,99.77792893725993,0.9140521384412558,9.020886683738794,0.2220710627400706,0.007775437300372275,0.0026367272541021843,0.3879443507194519,87.38,99.49,0.8720665923419793,12.620000000000005,0.5100000000000051
42,32802,0.017760258478025467,0.0006493673434483409,0.25254257975406136,91.32722471190782,99.8259443021767,0.9158978143584929,8.672775288092183,0.17405569782330588,0.007697999857033893,0.002397014836596835,0.44404899411201476,86.35,99.4,0.8677859371849416,13.650000000000006,0.5999999999999943
43,33583,0.01816585671428529,0.0005855074917919047,0.2512229368205107,91.14916773367477,99.8259443021767,0.9143856933161348,8.850832266325227,0.17405569782330588,0.007646123315118681,0.002696394161054283,0.4082342887878418,87.13,99.51,0.8714927100674331,12.870000000000005,0.4899999999999949
44,34364,0.018016531891767867,0.0006196517187257735,0.24720162396508813,91.50528169014085,99.79593469910371,0.9178098227095955,8.494718309859152,0.20406530089628916,0.007789974759338768,0.0027035284953512203,0.390768435716629,87.74,99.58,0.8832904353510131,12.260000000000005,0.4200000000000017
45,35145,0.017923768137542293,0.0005923401225696911,0.2519165203261467,91.1471670934699,99.84995198463508,0.9146255334155895,8.852832906530097,0.1500480153649164,0.007680926353308805,0.0026419512025869576,0.3322129398345947,89.16,99.65,0.8943062927995304,10.840000000000003,0.3499999999999943
46,35926,0.017423369362473334,0.0006018048211951262,0.2517584843057829,91.20918693982074,99.81594110115238,0.9164593823091916,8.79081306017926,0.18405889884762416,0.0076784419405991865,0.002740635234079543,0.38539704797267915,87.4,99.61,0.8726386329731552,12.599999999999994,0.39000000000000057
47,36707,0.017977041105302134,0.0006028662570460047,0.2487452417974588,91.45326504481434,99.8199423815621,0.9188642882376475,8.546734955185656,0.1800576184378997,0.0076903492022471825,0.0025575768416094932,0.3578292346954346,88.86,99.58,0.8887577052637154,11.14,0.4200000000000017
